Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
96.00000000001221,3943,8789,2752,79.11388993923302,1041,82.8430982777538,147,83.18514945702498,3,82.34861250437125,81.87268754459576,8.768985095005542
97.00000000001272,3976,8886,2790,82.7210832324595,1043,79.2461553184981,143,82.7426886295003,0,81.02619326733988,81.43403011194944,8.878982669368018
98.00000000001323,4009,8975,2820,83.34087683103392,1056,83.48328146135604,133,84.66412630863897,0,78.2653000082392,82.43839615231704,8.958687465181573
99.00000000001374,4059,9070,2861,82.56908097950732,1062,83.67260008375384,135,79.6510913711815,1,84.87271832090181,82.69137268883611,9.090653803749195
100.00000000001425,4100,9158,2888,83.73939371184076,1074,84.31657881047016,138,83.66242967445105,0,82.74483621320046,83.6158096024906,9.112837955886162
101.00000000001477,4149,9243,2917,84.16095805574423,1086,84.96237586486873,143,84.20912587933299,3,84.55320318412738,84.47141574601834,9.165628042843862
102.00000000001528,4191,9332,2952,83.83260416132063,1096,84.86365906214661,142,83.9443949852365,1,84.49991190287253,84.28514252789407,9.239369909987806
103.00000000001579,4244,9434,2992,84.42731885543881,1106,84.266963636558,142,83.961483644081,4,82.344299100109,83.7500163090467,9.330672037312562
104.0000000000163,4292,9514,3026,83.66365640402404,1117,83.51978037033825,145,84.60269901119395,4,84.30548368287477,84.02290486710775,9.401057389111536
105.00000000001681,4336,9618,3059,81.980318354679,1118,84.7061011039938,152,82.58516354748576,7,84.75795919356625,83.5073855499312,9.542450613433969
106.00000000001732,4386,9701,3098,84.74431987171147,1130,84.98063652306766,150,84.97147360289185,8,84.35036381502822,84.7616984531748,9.577291000928598
107.00000000001783,4432,9797,3131,81.61455820085861,1146,84.16363483230867,153,84.53653968792918,2,83.34038397180173,83.41377917322455,9.672912115954775
108.00000000001835,4461,9899,3151,84.56211882497898,1155,84.99871059507684,155,83.3076243080989,0,84.0056859096302,84.21853490944623,9.77455298515098
109.00000000001886,4513,9981,3178,84.18205899481954,1171,82.06272518954638,160,84.26287085524487,4,84.80144306917663,83.82727452719686,9.852602945597644
110.00000000001937,4568,10073,3203,82.716238651805,1191,83.78006581308551,172,84.65221387445388,2,83.2460770592726,83.59864884965424,9.937933088455337
111.00000000001988,4604,10172,3233,84.99442619448536,1194,83.82566103387204,177,83.32228117633768,0,83.83684039522203,83.99480219997928,9.970874950846554
112.00000000002039,4641,10268,3253,82.66146831885763,1202,83.25550633966071,184,81.98038800396081,2,81.13312809359371,82.25762268901822,10.096202765875718
113.0000000000209,4683,10347,3275,83.24998559453243,1209,84.84051136206932,195,83.70529085653247,4,84.44133868698187,84.05928162502903,10.214962791148407
114.00000000002142,4745,10438,3323,83.96546939058958,1224,84.73993396429451,197,84.66427693284992,1,83.99282027214802,84.34062513997051,10.295419620618246
115.00000000002193,4798,10530,3371,84.34565900739346,1223,84.39985560096203,204,83.29458042291311,0,82.37541549923901,83.6038776326269,10.38215669515802
116.00000000002244,4852,10614,3406,84.98401410691514,1224,82.43115663739104,217,83.4839332820647,5,81.55471194440348,83.1134539926936,10.46872338421092
117.00000000002295,4886,10710,3434,84.4893373644563,1234,83.7558338679758,218,84.13060541783298,0,83.38704725576112,83.94070597650655,10.56859477124328
118.00000000002346,4928,10802,3458,83.94229359615014,1244,83.10547671794023,226,83.33537311969827,0,83.60855188783412,83.4979238304057,10.663229957416798
119.00000000002397,4995,10890,3497,84.83326027568312,1264,82.20107749783718,232,84.50883400322861,2,82.97389329227549,83.6292662672561,10.740955004592923
120.00000000002449,5046,10988,3525,82.85995634158961,1283,81.11322431960151,238,80.81127466014297,0,71.42552319821448,79.05249462988715,10.812823079724938
121.000000000025,5092,11087,3547,84.01396391369391,1293,82.92114621719195,250,82.5557170492589,2,84.3297412109186,83.45514209776584,10.92639577884175
122.00000000002551,5136,11189,3580,80.82442806544505,1301,81.09930609706052,255,84.19810333126856,0,83.10620178786672,82.30700982041022,11.020262758067686
123.00000000002602,5179,11292,3599,84.26969856001992,1314,84.96123734745456,260,80.66486323867667,6,80.86753014146854,82.69083232190492,11.153233262488518
124.00000000002653,5263,11374,3651,84.63364453766874,1334,80.96388850616685,275,83.05873735885305,3,84.3550479567418,83.25282958985761,11.219606119221119
125.00000000002704,5322,11468,3685,81.66771901740366,1358,84.39951265707313,279,82.98755972083345,0,83.8404429156958,83.22380857775151,11.283955354030496
126.00000000002755,5380,11573,3732,84.2636076441662,1370,82.89471552474764,276,84.31112800277296,2,83.3880011665768,83.7143630845659,11.389731271063907
127.00000000002807,5456,11661,3776,82.36548232873001,1390,83.03634566785162,284,84.80463726506434,6,83.92917816136698,83.53391085575323,11.481583912187931
128.00000000002856,5513,11752,3817,83.6749962488694,1399,83.49072496701015,296,84.67513242291079,1,84.48053266778876,84.08034657664479,11.545978556843453
129.00000000002765,5584,11831,3849,83.70742304262683,1430,84.45473440600732,300,83.65521463271413,5,84.79890950396012,84.1540703963271,11.631196855720143
130.00000000002674,5649,11934,3884,82.52789855963182,1451,84.85128194973805,306,84.6845456926161,8,83.29349061754462,83.83930420488265,11.687802078098352
131.00000000002584,5739,12018,3935,84.32580278361769,1479,81.49633708157008,317,76.5045767750548,8,83.25531398931469,81.39550765738932,11.760388583793176
132.00000000002493,5808,12103,3981,83.64737617987268,1503,84.58761721436038,321,84.5313919686631,3,84.37265114287277,84.28475912644222,11.82846980087804
