Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
132.00000000002493,5413,12285,2486,83.54951849133397,1477,80.70799099962707,976,84.75658337943378,474,83.33739382014672,83.08787167263539,15.362429792433252
133.00000000002402,5477,12377,2514,84.50531113954689,1494,84.43741452721055,988,83.99422933109568,481,82.37121694063013,83.82704298462082,15.447213379659319
134.0000000000231,5555,12467,2549,84.68986749977684,1517,84.31489073413579,1001,83.64114432044292,488,83.6555933881912,84.07537398563669,15.545582738433005
135.0000000000222,5611,12570,2573,84.34394657480243,1533,82.96482768581434,1012,84.85092595017096,493,83.00893799480522,83.79215955139824,15.650061256964616
136.0000000000213,5681,12656,2606,84.38790639724311,1551,84.97874986107466,1027,84.13336391675958,497,83.87077940133169,84.34269989410225,15.788198482936641
137.00000000002038,5726,12756,2627,84.6899416404258,1564,83.86328908653603,1033,83.10610104005502,502,83.71416309613628,83.84337371578829,15.867124490439542
138.00000000001947,5780,12851,2654,84.88350014957327,1578,83.10706422913678,1040,84.5575876775228,508,82.5160550304343,83.76605177166678,15.984303167072412
139.00000000001856,5851,12941,2687,82.95125915460923,1597,84.08380209240877,1054,84.82201752063723,513,84.38410928265772,84.06029701257825,16.066239857819966
140.00000000001765,5895,13054,2707,81.26546297549679,1612,84.68481086921814,1062,83.77544006456871,514,84.52400750478685,83.56243035351763,16.18387773862792
141.00000000001674,5970,13143,2742,84.2448363818583,1631,82.71195652395963,1075,81.20463039375463,522,81.96534883998059,82.53169303488829,16.276516776995308
142.00000000001583,6039,13230,2769,83.37564787641718,1650,80.42273519478346,1091,84.67124105841604,529,84.79945111643472,83.31726881151285,16.377391534395304
143.00000000001492,6085,13340,2790,84.46084801215245,1663,82.89562703039556,1098,81.7499861944518,534,84.86992734842654,83.49409714635658,16.525871064471545
144.000000000014,6161,13420,2824,82.40779890884285,1683,84.01701322464729,1113,82.31797529970937,541,84.95679610866478,83.42489588546607,16.61841132638232
145.0000000000131,6219,13521,2851,84.6371411430245,1700,83.95515682115828,1121,84.2244433949844,547,84.62388013333693,84.36015537312602,16.7163538199875
146.0000000000122,6294,13608,2884,84.01298339925843,1721,83.95114066839925,1134,82.39742896248198,555,84.88906648171086,83.81265487796263,16.794174015288885
147.00000000001128,6342,13706,2907,84.77184110839983,1735,83.52476990958489,1142,83.06833336089201,558,84.87547855116891,84.0601057325114,16.927423756023007
148.00000000001037,6399,13803,2936,84.93926403918248,1746,83.07024582060474,1156,82.36527978822544,561,84.0278488239238,83.60065961798412,17.011875679203904
149.00000000000946,6468,13896,2964,84.03052087651032,1765,83.84633001112468,1168,84.27046780966532,571,80.82620615426677,83.24338121289178,17.137571963158575
150.00000000000855,6523,13993,2987,83.88872676176432,1781,83.17612262615317,1179,83.26073677034088,576,84.91412859637911,83.80992868865937,17.238111198460057
151.00000000000765,6597,14080,3020,84.06834750349702,1802,82.2886166636978,1193,83.59970939915273,582,80.60261599023924,82.6398223891467,17.339654119321843
152.00000000000674,6641,14191,3044,82.55033621448085,1813,84.7832212386927,1199,83.10937112254032,585,83.38936914946996,83.45807443129596,17.480625044045617
153.00000000000583,6706,14288,3072,84.13685609201228,1830,83.69848791979304,1212,83.93991451297508,592,83.26328778378935,83.75963657714243,17.579025755882643
154.00000000000492,6780,14367,3106,84.65149107957494,1850,84.24391766205294,1224,84.53148424032669,600,82.77549542856255,84.05059710262928,17.63623233800034
155.000000000004,6842,14462,3132,84.2688626052409,1868,84.71183240922824,1237,83.92050776260281,605,84.81005737195555,84.42781503725688,17.736072465775866
156.0000000000031,6924,14537,3171,83.42045709511638,1892,83.4561460749449,1249,84.40906471939883,612,84.65461519144276,83.98507077022572,17.784568342852744
157.0000000000022,6990,14634,3197,83.89862981196704,1907,84.6519581746079,1264,84.78132293051274,622,83.7433905743022,84.26882537284747,17.92228372284063
158.00000000000128,7060,14727,3233,83.93283915689356,1927,83.23192509621833,1274,84.52555936330346,626,83.61213769046623,83.8256153267204,18.018087865828022
159.00000000000037,7125,14818,3262,84.80697804960268,1945,83.40259769186241,1286,83.64213117720698,632,82.74422256680727,83.64898237136984,18.126396274804197
160.00999999999945,7183,14909,3290,84.80485111620648,1960,84.00428253275042,1300,84.89923119468469,633,83.55938218225319,84.3169367564737,18.227401569524975
161.00999999999854,7253,14995,3321,84.40748295987919,1981,84.99390166293662,1313,84.83831368752676,638,84.704080737487,84.7359447619574,18.286478826278582
162.00999999999763,7320,15087,3353,84.38447010650233,2001,84.75533043280436,1323,84.81253518759047,643,83.1476835136508,84.27500481013699,18.400017233382822
163.00999999999672,7387,15178,3378,82.0150841255596,2019,81.76460039589028,1334,84.67487573017405,656,84.17682201407077,83.15784556642367,18.490806430362756
164.0099999999958,7431,15282,3401,81.87809346883773,2033,83.776701060236,1342,81.1389781114865,655,84.35988407187187,82.78841417810803,18.584681978801505
165.0099999999949,7498,15382,3432,83.08002066499144,2050,84.0400054671713,1356,83.98006576163917,660,84.88393755771952,83.99600736288036,18.681805356913507
166.009999999994,7568,15481,3459,84.99447200686853,2069,83.32830740837642,1371,82.21048921936679,669,83.86550706543818,83.59969392501247,18.801731800274045
167.00999999999308,7642,15581,3492,83.46125623868961,2090,82.96685068551557,1382,84.26705084539984,678,81.06492049864868,82.94001956706342,18.896308324243723
168.00999999999217,7695,15676,3519,81.04274137954044,2105,84.63643684447595,1389,83.45779825064686,682,82.42674383043897,82.89093007627555,19.020561367698413
169.00999999999127,7744,15770,3542,84.94083561859193,2117,84.94484952819224,1400,84.34266261039573,685,83.34269909162597,84.39276171220146,19.187162967662584
170.00999999999036,7805,15863,3571,83.58574004127036,2131,80.03695587451973,1408,83.49935376900937,695,83.26296221844149,82.59625297581024,19.27366324150777
171.00999999998945,7857,15964,3593,83.3559403666172,2147,83.63029197619377,1422,84.48058425015032,695,84.60299924106116,84.01745395850561,19.382011400653745
172.00999999998854,7914,16062,3620,83.7504416341814,2161,83.38121944983746,1432,84.57669003099149,701,83.90699317903504,83.90383607351134,19.52936122525433
173.00999999998763,7975,16169,3648,84.806400391537,2179,84.21615096071525,1438,78.21630935249905,710,84.65247896129628,82.9728349165119,19.63709815078444
174.00999999998672,8037,16261,3675,84.89144916788464,2195,81.38459198934837,1452,83.92386726577095,715,82.96359017630445,83.2908746498271,19.741242850995157
175.0099999999858,8089,16367,3700,83.19624561309526,2208,84.03414708988767,1463,84.80693099722951,718,84.40182864052771,84.10978808518504,19.872641901388807
176.0099999999849,8157,16453,3730,84.17417010180127,2227,84.42949731982655,1475,83.24736301827366,725,84.51390473011449,84.091233792504,19.957687351852506
177.009999999984,8251,16533,3773,84.39245419452318,2253,84.37718563419165,1490,83.60950735660028,735,83.81096744331708,84.04752865715804,19.995679549992634
178.00999999998308,8305,16627,3799,84.86214782165244,2268,84.64697197869113,1502,83.59371612383534,736,82.41322744174258,83.87901584148037,20.14646598905554
179.00999999998217,8391,16707,3837,81.04756635609918,2289,84.93900730990782,1520,83.63081739871035,745,84.69084685665474,83.57705948034302,20.25318070270097
180.00999999998126,8454,16807,3870,83.28656925852397,2306,84.99618824618013,1529,83.74958184499779,749,84.62295473283974,84.1638235206354,20.37209793538545
181.00999999998035,8514,16906,3893,83.77337743294012,2323,81.77402934141686,1541,81.65903798210442,757,82.94697268661082,82.53835436076805,20.49662368390047
