time_seconds,total_queue_length,total_processed_requests,server_1_queue,server_1_cpu,server_2_queue,server_2_cpu,server_3_queue,server_3_cpu,server_4_queue,server_4_cpu,average_cpu_usage,average_wait_time
604.0099999995957,35237,12844,17257,85.69895689765832,9596,99.78008214615247,6042,98.21830059532918,2342,95.33504447620446,94.7580960288361,128.6254788227178
605.0099999995948,35305,12866,17291,95.52783355242204,9614,99.4830838209262,6053,97.7429109769241,2347,84.26930746229439,94.25578395314167,128.80737214355537
606.0099999995939,35362,12884,17318,89.85122658285991,9630,97.36966397730235,6064,92.6856269115234,2350,99.13873814615062,94.76131390445907,128.89138233459954
607.009999999593,35427,12905,17349,96.56099311978994,9649,97.96949662942122,6075,91.44351284190829,2354,99.44666245124056,96.35516626059,129.20146764811892
608.0099999995921,35499,12925,17382,95.60204252892969,9667,94.17229113409613,6088,92.80578649788364,2362,99.61707474693824,95.54929872696192,129.4642088974058
609.0099999995912,35551,12947,17410,98.99937644063154,9683,94.02529490621939,6095,98.84655455087002,2363,99.62329927171446,97.87363129235885,129.86642002000178
610.0099999995903,35610,12971,17438,97.06119758186694,9700,92.92221595392023,6105,96.83828702407092,2367,99.14439606297915,96.49152415570931,130.00467118949652
611.0099999995894,35678,12996,17473,95.2613253299101,9718,95.00653797925645,6116,93.28562011035058,2371,98.99294557061435,95.63660724753287,130.27203678046735
612.0099999995884,35729,13023,17501,92.09142536010987,9732,99.90214017432957,6125,91.06581401163976,2371,96.32807277747139,94.84686308088764,130.34046840197726
613.0099999995875,35799,13035,17532,95.56275547606114,9754,94.3884735059363,6135,94.21246856536507,2378,94.66843957350083,94.70803428021584,130.5650855388528
614.0099999995866,35851,13060,17552,98.7347292086631,9768,95.1306195830583,6148,84.69627940931247,2383,98.01591002684545,94.14438455696983,130.88074961707045
615.0099999995857,35923,13081,17587,98.73164273083866,9790,88.96468769371938,6160,89.858747937938,2386,94.27068232232672,92.95644017120568,131.04070942580353
616.0099999995848,35972,13106,17614,99.82214117668761,9801,83.67969722797369,6167,96.00985411545078,2390,91.24235264255756,92.6885112906674,131.31811078887003
617.0099999995839,36030,13126,17640,95.92046375534787,9814,90.47657575381757,6181,98.81013877545645,2395,95.40430396341945,95.15287056201034,131.34414292236232
618.009999999583,36083,13149,17668,90.27703098264858,9827,97.48897081553464,6191,94.22446896639244,2397,99.90546520395807,95.47398399213344,131.46145486340586
619.0099999995821,36144,13167,17691,96.21935901674776,9846,82.7928860376987,6204,94.53558037800798,2403,92.83374025525069,91.59539142192628,131.56051416411643
620.0099999995812,36208,13186,17723,89.67214300993012,9862,96.66973051914857,6216,96.89673893117018,2407,99.6967246398076,95.73383427501412,131.80164037607432
621.0099999995803,36258,13211,17748,99.32996418411699,9875,98.86946269928774,6226,85.78396726531048,2409,83.98430345332824,91.99192440051087,132.1734940578994
622.0099999995793,36332,13228,17786,89.46850714615933,9893,97.52087105187121,6238,98.16592221827722,2415,98.77386588891905,95.9822915763067,132.38758240088487
623.0099999995784,36390,13250,17812,97.64743073292493,9911,96.0807247847311,6248,99.75925008523653,2419,99.4182236894164,98.22640732307724,132.5458498112378
624.0099999995775,36453,13276,17846,96.28366440572402,9928,96.0597987561448,6256,94.99784070887932,2423,95.6867473146292,95.75701279634434,132.89108240425534
625.0099999995766,36515,13295,17877,97.86406714719855,9942,93.54730543098695,6271,87.47703784582424,2425,96.9435896359461,93.95800001498895,133.22857916501604
